ID,Label,Interval,Taxa,RelativeAbundance,Module,Phylum,WeightedDegree,ClusteringCoefficient,NumberTriangles,Modularity,Eccentricity,ClosenessCentrality,HarmonicClosenessCentrality,BetweennessCentrality,Degree
127,Methyloceanibacter caenitepidi,,Methyloceanibacter caenitepidi,0.2623594,M1,Pseudomonadota,35,27.19616598,7,0.412345679,0.522112917,0.004803541,1,0.616806723,367
126,Planctomycetes bacterium ETA_A8,,Planctomycetes bacterium ETA_A8,0.45797035,M1,Planctomycetota,51,39.93784606,6,0.463888889,0.590219561,0.017161903,1,0.500392157,638
125,Limisphaera ngatamarikiensis,,Limisphaera ngatamarikiensis,0.39849535,M1,Verrucomicrobiota,47,36.37643343,7,0.43832021,0.567721699,0.009268377,1,0.534690102,578
124,Arboricoccus pini,,Arboricoccus pini,0.12686712,M1,Pseudomonadota,15,11.37648726,6,0.368653422,0.431437126,0.001220697,9,0.723809524,76
123,Lysobacter capsici,,Lysobacter capsici,0.1302142,M3,Pseudomonadota,1,0.714759529,6,0.268921095,0.295409182,0,2,0,0
122,Lysobacter caseinilyticus,,Lysobacter caseinilyticus,0.3426249,M1,Pseudomonadota,2,1.503254294,6,0.310986965,0.338123752,0,9,1,1
121,Devosia ginsengisoli,,Devosia ginsengisoli,0.13246705,M3,Pseudomonadota,8,6.01808542,6,0.284982935,0.332934132,2.25E-05,2,0.928571429,26
120,Daejeonella oryzae,,Daejeonella oryzae,0.1105823,M2,Bacteroidota,9,6.694304228,6,0.392018779,0.435329341,3.52E-04,0,0.833333333,30
12,Nitrospira moscoviensis,,Nitrospira moscoviensis,0.16664585,M2,Nitrospirota,26,19.44041711,6,0.44772118,0.520159681,0.009677123,0,0.569230769,185
119,Rubrobacter xylanophilus,,Rubrobacter xylanophilus,0.21601525,M1,Actinomycetota,36,28.09865057,6,0.4175,0.524750499,0.00404785,9,0.596825397,376
118,Rubrobacter radiotolerans,,Rubrobacter radiotolerans,0.46556565,M1,Actinomycetota,40,31.56407279,6,0.450134771,0.554291417,0.015826159,9,0.556410256,434
117,Rubrobacter spartanus,,Rubrobacter spartanus,0.18627775,M1,Actinomycetota,31,23.28378278,6,0.411330049,0.508782435,0.005297125,9,0.63655914,296
116,Bacillus circulans,,Bacillus circulans,0.35562703,M1,Bacillota,41,31.91651267,7,0.426020408,0.545865412,0.002819214,1,0.656097561,538
115,Ammoniphilus resinae,,Ammoniphilus resinae,0.10137784,M1,Bacillota,27,20.29277742,7,0.395734597,0.4927716,4.49E-04,1,0.794871795,279
114,Candidatus Solibacter usitatus,,Candidatus Solibacter usitatus,0.37242678,M1,Acidobacteriota,59,46.62181067,6,0.481268012,0.616467066,0.019145079,1,0.476329632,815
113,Acidibacter ferrireducens,,Acidibacter ferrireducens,0.24710445,M1,Pseudomonadota,38,29.21405929,7,0.42278481,0.536883376,0.004061092,1,0.588904694,414
112,Tumebacillus ginsengisoli,,Tumebacillus ginsengisoli,1.2545105,M1,Bacillota,8,5.907680809,7,0.347193347,0.40774166,3.31E-05,1,0.821428571,23
111,Agromyces albus,,Agromyces albus,0.10517548,M3,Actinomycetota,1,0.723036408,6,0.268921095,0.295409182,0,2,0,0
110,Terrimonas soli,,Terrimonas soli,0.39695054,M2,Bacteroidota,20,15.20090187,5,0.41959799,0.482235529,0.014371877,0,0.557894737,106
11,Nitrospira japonica,,Nitrospira japonica,1.4418825,M2,Nitrospirota,42,31.93862653,6,0.48973607,0.58253493,0.038651028,0,0.421602787,363
109,Niastella hibisci,,Niastella hibisci,0.1790043,M9,Bacteroidota,2,1.648368835,1,1,1,0,4,1,1
108,Solirubrobacter soli,,Solirubrobacter soli,0.38665184,M1,Actinomycetota,29,22.74601626,6,0.420654912,0.508582834,0.0130412,9,0.561576355,228
107,Brevitalea aridisoli,,Brevitalea aridisoli,0.22264504,M2,Acidobacteriota,20,15.1972779,6,0.418546366,0.488922156,0.001317607,0,0.694736842,132
106,Brevitalea deliciosa,,Brevitalea deliciosa,0.6730201,M1,Acidobacteriota,43,33.07105958,6,0.450134771,0.562774451,0.012109281,1,0.554817276,501
105,Gaiella occulta,,Gaiella occulta,2.1054406,M1,Actinomycetota,24,19.22913378,6,0.385681293,0.470359281,0.001443615,9,0.65942029,182
104,Nitrosospira multiformis,,Nitrosospira multiformis,0.77343243,M6,Pseudomonadota,4,3.373112798,1,1,1,0,8,1,6
103,Microlunatus aurantiacus,,Microlunatus aurantiacus,0.2880418,M2,Actinomycetota,22,16.82494843,5,0.427109974,0.491716567,0.023933055,0,0.437229437,101
102,Friedmanniella endophytica,,Friedmanniella endophytica,0.12828319,M2,Actinomycetota,13,9.98773551,6,0.402409639,0.455289421,8.68E-04,9,0.743589744,58
101,Microlunatus ginsengisoli,,Microlunatus ginsengisoli,0.40744236,M2,Actinomycetota,22,17.17749768,6,0.423857868,0.493213573,0.004064032,9,0.653679654,151
100,Microlunatus panaciterrae,,Microlunatus panaciterrae,0.16786882,M2,Actinomycetota,32,24.46220171,6,0.469101124,0.54760479,0.018016622,9,0.52016129,258
10,Skermanella stibiiresistens,,Skermanella stibiiresistens,1.6518472,M2,Myxococcota,33,25.70161855,5,0.478510029,0.553093812,0.050762119,0,0.376893939,199
1,Vicinamibacter silvestris,,Vicinamibacter silvestris,6.4048266,M1,Actinomycetota,55,42.95025277,6,0.478510029,0.605988024,0.018867364,1,0.486195286,722
