,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode92,barcode93,barcode95,barcode96
339,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Denitratisoma,Denitratisoma oestradiolicum,311182,0.0007912574018318,0.0005237301240952,,0.0007017854589211,0.0009017199971582,0.0005903998895554,0.0007186160285416,,0.0011891592799029,0.0009705021159201,0.000990419694226,0.0010926869644122,,0.0011007625260257,,0.0005957326607654,0.000975475301592,0.0006581386150307,0.0012009921514908,0.000712110140813,,,,0.0013536480814046,0.0011924874438632,0.0007964510528972,0.0009149415753995,,0.0005726290925141,0.0010985732935055,0.0004356214799745,0.0011007756910039,,,,0.0006433513009635,,0.001007615331959,0.0010720681603636,0.000572019390463,0.0013915653407323,0.0009036105658459,0.000533674402335,,0.0013384443211429,0.0011093227173652,,0.0008492038478181,,0.0008726802709399,0.0004176712492692,,,0.000744736569223,0.000861037937248,0.0007267053981681,,,0.0004400213745777,,,,0.0009063394507519,,0.0006730566589832,0.0007974432329329,0.0012048132689213,0.0007234967759705,0.0007530978825478,0.0008470079329931,0.0013406315481891,0.0005713240766428,0.0007897767074444,,0.00182041193885,,0.0006799361274646,0.0007498278062732,0.0006104701061473,0.0007568911943075,,,0.0012164405876608,
340,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter,Adhaeribacter aerolatus,670289,0.0012303679152229,0.0016736323080108,0.0021126227140171,0.0009389671162228,0.0009911189398219,0.0010192099480171,,0.0011262461170377,0.0008459044342471,0.0016372287163044,0.0017382129009761,0.001626493040204,0.0008952692026625,0.0013072613007438,0.0012440950139797,0.0018321976602051,0.0012713379312588,0.0008219060163627,0.0010444260181069,0.0005318601049859,0.0012099775619677,0.0025867424888896,0.0007854807337545,,0.0013010041741743,0.001384901071243,0.0010388622483291,0.0007653260480336,0.0016611251176172,0.0010525095479904,0.0006888609374412,0.0014828359346158,0.0008314893283254,0.0016299039383988,0.0013892864879304,0.0011698867352999,0.0010601203586031,0.001133656224445,0.001136751370708,0.0010664936428615,0.0015653487634799,0.0007291214081938,0.0011016286623127,0.0020156625635507,0.0006789179470979,0.0016751490467037,0.0008047665567824,0.0009983980333421,0.0020132450688842,0.0009054782403892,0.0016640738865609,0.0013006138423242,0.0009765376289275,0.0015342450718438,0.0011577412022242,0.0013246988170762,,0.0011383741107185,0.0008226088477725,0.0006815454835011,,,0.0007368503505396,0.0010819320362218,0.0007567802833221,0.0004790369188648,0.0008441441352958,,0.0006138411222485,0.0006048182838886,0.0008620148973843,,0.0008882665952525,,0.0013032035170273,0.000931582034612,0.0011824877763457,0.0009260803899709,0.0012785780332989,0.0012330851348148,,,,
341,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia psychrophila,728005,0.0011006471674342,0.0009542350078002,0.0024641849078028,0.0008523632700379,0.0008374443434977,0.0005477428281656,0.0005938374864656,0.0011753242551261,0.0013840658063473,0.0011390737866802,0.000903638512326,,0.0009783513043822,,0.0018816151268046,0.001707869234966,0.0013372247191207,,0.0007759617900316,0.0008973763136657,0.0012004077979701,0.0012907146915537,0.0019542475280634,,,0.0006910470100411,0.0016105830861457,0.0007296074137473,0.0009583913271351,0.0007808071514017,0.0017898061850647,,0.0016374462004376,0.001820690648874,0.0014131979478212,0.0010990225926952,0.0011337275191878,,,0.0011272690958043,,,0.0009095196099086,0.0016123458443351,0.0015695595111123,0.0016409709696942,0.0013906879521859,0.000866850745753,,0.0008367108269816,0.0011866803600817,0.0014904101393244,0.0009038299898327,0.0011347508248414,0.001071843084095,,,0.0024733001525426,0.00127815095135,0.0010723071339581,0.0012912015144989,,0.0003213361908401,0.0019544392346056,0.001054758950072,,0.0011611412573121,0.0010877857302281,0.0008054482789028,0.0009922273599574,,0.0006838260433798,0.0008581398058095,,0.0016337794183564,0.001002480131025,0.0014712322705761,0.0009108303634459,0.0018434948995784,0.0008129618550761,,,,
342,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodomicrobium,Rhodomicrobium vannielii,1069,0.0008562674783646,0.0003588732839368,,0.000353335178064,,0.0003857739565133,,0.000407309457158,,,,,,,,,,,,,,,,,0.000569453348995,,,,,0.000485398081491,,,,0.0009021454251261,,0.0005579016425308,,0.0006368466282345,0.0010319423784135,,,,,,,,0.000573425058319,,,,,,,,0.000499808558416,0.0005201481203086,,,,0.0005201670866255,,,0.00044984777901,,0.0008677443567607,0.0005132416482218,,0.0007235133220138,0.0004269704498692,,0.0006414421749718,0.0010518747898317,,,,,,0.0005898986663908,0.0003157637360542,,,,,
343,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas desiccabilis,429134,0.000949958182828,0.0005837921080535,,,0.0004926975601687,0.0008784773862272,,0.0008685919937959,,,,,,,0.0009728750298347,0.0005955208940283,,0.0007391130800971,,0.0006366089805952,,,0.0008973715197004,,,0.0007435298115891,,,,0.0005558847775956,0.000767721086586,,0.0010608711005721,0.0010998205695957,0.0009311963633582,,,0.0008368387772054,,,,,0.0007211431357545,,,,0.0008251462063971,,,,,0.0009707243822493,,,0.0006775327374543,,,0.0010792066667771,0.0009429613503298,,,,0.0006206398573249,0.001148957026873,0.0004586597710186,0.0006802070941353,,,,,,0.000631278359564,,,,,,0.0010199588496511,,0.0010209705130484,,,,
344,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira lenta,1436998,0.0006488192894517,0.000369382022209,,0.0004625340195678,0.0003710685378907,0.0003597863073887,0.0007995559644778,,,,,,,,,,,,,0.0006543380819824,,,0.0004712070137616,,,,,,,,,,0.0004888067219415,,0.0006014979683355,0.000386914855941,,,,,0.000750675604565,,0.0003513315806076,,,,,,,,,,,,0.0003292559910255,,,0.0005771446279868,0.0003653860902154,0.0007525458351284,,,,0.0008388593111821,,,0.0004573213339651,,,,,0.0004530988370592,,,,0.0005024149118603,,,,,,,0.0003751063714674,
345,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Mycetocola,Mycetocola sp. 449,2079792,0.001630396803092,0.000824892075377,0.001912474464797,,0.0006026274582275,0.0012829706495788,,0.0006309005486403,,0.0005913932417013,0.0007329314876881,,0.0008725835686645,0.0010691756655618,0.0018529464066098,0.0017291965401426,0.0014293902655233,0.0006212601772226,0.0010732966255611,0.0006892494919274,,0.0016997978322032,0.0009116255953003,,0.0011353115781553,0.0010780775895265,0.0008985114246899,0.0012890974444218,0.0017576268399983,0.0009378437521188,0.0012503754481561,,0.0014869755639952,0.0025046125053485,0.0011891529123067,0.0008153994013884,0.0013071205680279,0.0009699901318513,0.0011890606420927,0.0010263821224345,,0.0007234058255481,0.0009793235610799,,0.0007919957531667,0.0017159269370483,0.0015151574289724,0.0008344486142466,,0.0007605576101555,0.0014525582741454,0.0010892246684796,0.0009798056527341,0.0014906090024098,0.00100631525031,0.0009714726117919,,0.0013158590567721,0.0011180467870135,0.0009344843728314,,0.0010408847825346,0.0007410694525228,,0.0012091079777175,0.0009576927233801,0.0009225627549973,0.0011601176717315,0.0009017124490287,0.0008211418351122,,0.0007789013207974,0.0013766511323096,,,0.0008759575297768,0.0009325370557803,0.0010347430907667,0.0009703837126596,0.0010289668236408,,,,
346,Bacteria,Candidatus Saccharibacteria,,,,,Candidatus Saccharibacteria bacterium oral taxon 957,2572088,0.0015475119134867,0.002139320475674,0.0027741080568056,0.0006971602690147,0.0006700353867969,0.0010000555448339,0.000853165824804,0.0014693645663335,0.0021141725896784,,0.0013296519365196,0.0033628674952944,0.0016623336540438,,0.001072567301472,0.001865408085852,,0.0019520419549976,,0.001840080351792,,0.0011170542125341,0.0026756795756783,0.0013121567882028,,0.0010096938560249,0.0019883778857652,0.0032673855858279,0.0014100239487759,0.0008594928485862,0.0036900778207871,,0.0022981540102794,0.0026151680268832,0.0022345063432285,0.0011604015540242,,0.0048641677988183,,0.0011373851865404,,0.0011573164295993,0.0010853714113408,0.0007825447482493,0.0006246593189276,0.0010935787221155,0.0008312955680156,0.0008115925377443,,0.002368850538477,0.0016025645412851,0.0012280366049676,0.0013924707867175,0.0013685910236231,0.0007887757994764,0.0017560295092623,,0.0019048554506025,0.0018937580960805,0.0012427418498406,0.001827845064847,,,0.001196907790691,0.000619810649595,,0.0005334690311522,0.0009270492624997,0.0016162305074454,,0.0013399391136151,,0.0009334387176142,0.0005581021625414,,0.0022753249068187,,0.001471626457818,0.0012008733532803,0.0012870989223574,,,0.0003879350846922,
347,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium zhanjiangense,1325107,0.0011940482881161,0.0010270345801086,0.0008931108077992,0.000825683077005,0.0008118358904749,0.0005158043430882,0.0007274372258819,0.0007838502810546,0.0010357296584394,,0.0010740918161925,0.0010147268215247,0.0008981098402945,0.001783685233185,0.0012196223680728,0.0007253579822171,,0.0012473915449828,0.0009871878139634,0.0011974219248489,,,0.0006364281757023,0.0015632652045817,0.0009713634315714,0.0006940201460459,0.0010303965396608,0.0009514833752709,0.0007420769405071,0.0011032499666377,0.0007232855730531,0.0020996422827654,0.0008851274396854,0.0017772763932965,0.0007731344768864,0.0010067748659559,0.0014273886783892,0.001226794202759,0.001512914824923,0.0007513057690112,0.0017328444195025,0.0007814059170054,0.0004753939549725,0.0013290538125697,0.0010211952259909,0.001567025914761,0.0011621634136341,0.0009404362361049,,0.0011984151984403,0.0008671422902216,0.0009078066488115,,0.0012521419824171,0.0006844912147214,0.0009078798764258,0.0010496031471321,,0.0006765323631969,0.0005843294477182,,0.0016138055070429,0.0010575457568295,0.0010503677629511,0.0011718580851288,0.0009567627118257,,0.001519087832309,0.000791922293268,0.0013241389445991,0.0007720289692607,0.0009512556318866,0.0013518809508025,0.0004260556286597,0.0021238571565175,0.0013305691402718,0.0014927149153793,0.0005344630499526,0.0007717793095699,0.0008107232230108,,,0.0032634260316226,
348,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Georgfuchsia,Georgfuchsia toluolica,424218,0.0015656963303888,0.0014480260209969,0.0016916777045604,0.0018573037039904,0.0015715184132286,0.0015874639905308,0.0012073578578445,0.0014551295225837,0.0022317451551498,0.0029497729478536,0.0016281952817995,0.0021711955060693,0.001356685741036,0.002230929703821,0.0011933375374838,0.0014448907310989,0.0025181188005242,0.0015459193140561,0.001824051917619,0.0011243958755627,0.0030878114336097,0.0009740376549035,0.0011091311664961,0.002700647814226,0.0024345963943845,0.0015152265837404,0.0017609921951324,0.0012505190402764,0.0017713571606264,0.0022266979271483,0.0006271379059046,0.0024798260868987,0.0010254658223136,0.0010108503797479,0.0014034570899915,0.0020195678175884,0.0020496375010085,0.0022186668587604,0.0023408120088906,0.0013359460339353,0.0029313650153177,0.0017429331331619,0.000889883893939,0.0016063928550703,0.0028305142646363,0.0020760506265428,0.001913691634264,0.002392429150104,0.0035171476524602,0.0015654898140044,0.0011393557954338,0.0014195392093576,0.000879239861283,0.0012664819080086,0.0020472407447269,0.0015991438786113,0.0020313184825748,0.0010767208887173,0.001177579468936,0.0013473273149637,0.0029443194631833,0.002855654602392,0.0015451364806051,0.0020645085775008,0.0019918587037886,0.0014807907373394,0.0022849979291306,0.0022426593997983,0.0017870383240568,0.0024743164680528,0.002417575659292,0.0027649564998344,0.0018872754502098,0.0005007865718814,0.0024845914533111,0.0010599462895838,0.0024810872568704,0.0016906032543231,0.0015781984312195,0.0015640397976366,,,0.0011594822839994,
349,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Thermanaerothrix,Thermanaerothrix daxensis,869279,0.0007130377061514,0.0007500793876169,,0.0011189309246085,0.0012036957261958,0.0006969834268662,0.0006962743889186,0.0009618072342414,0.0007687261376132,0.0016006832841858,0.0006093820250325,0.0011233331802344,0.000443919189627,,,0.0006116510741732,0.0010165438961672,0.0007098696955236,0.0006625543072636,0.000677950886772,0.0016102221189074,,0.0003988676166682,0.0016171245768984,0.0007317877496931,0.0005099122283263,0.0011414861338174,0.0003204482511449,0.0004561027942868,0.0009092000134286,,0.0011674631753024,,,0.0006129803680019,0.0010946154708459,,0.000813782496536,0.0010714316443945,0.0006869045334127,0.001403684142115,0.0010362626160784,0.0004912637609547,,0.0007432982326981,,0.0006099157097873,0.001068533570915,,0.0006221505144624,0.0007575279628418,0.0003933765934361,,,0.000342811805756,0.0008236002338011,0.0011277224570038,,0.0006075806120061,,,0.0011557451960772,0.0006151310809507,,0.0005878525573674,0.0006655066413607,0.0012648849822864,0.0007673737790028,0.0007661746837232,0.0006292648037154,,0.0010028861387645,0.0006839100683337,,0.0014445869584695,0.0004167590569959,0.0009702168315496,,0.0006896654749495,0.0003519197147259,,,0.0010560557881377,
350,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella pneumophila,446,0.0035725882930959,0.0018762392769299,,0.0014137407563198,0.0020991291927844,0.0018321376810987,0.0022610408162678,0.001734557390717,0.0027654916922431,0.0019172119603635,0.0010502160166499,0.0049257448534704,0.0017967464661727,0.0021383513311237,,0.0010971275777671,,0.0026720989467977,0.0021635675113355,0.0029370387060879,0.0028204078879031,,0.0009144601983784,0.0029460820197177,0.0014371142192547,0.002307498825977,0.0026165626644912,0.0012806060630999,0.0017173020231342,0.0020036115959284,0.0010537562424036,0.0034820715251934,0.0008533785771095,,0.0014801979932498,0.0030014275637341,0.0016670328262117,0.0017439557676764,0.002286964765041,0.0016745476941443,0.002841566586227,0.0028123266305385,0.0018238367230018,,0.0023192991522526,,0.001830954065835,0.0039732335247217,0.0041569895337818,0.0017067356962695,0.0013247581633335,0.0009593856820626,0.0020404284568316,0.0018153230489445,0.0019436910320734,0.0018072196438019,0.0017641537219832,0.0013161228847182,0.0018141401645203,0.0036569923714356,0.0029829638990448,0.0039926603327187,0.0018981260805864,0.0022005419673653,0.0015102329446152,0.0016678521351641,0.0019115293840289,0.0030758396712442,0.0020886721361018,0.0017601184262831,0.0031067242088654,0.0014944128533512,0.0014990644414382,0.0010044110972185,0.003504594956025,0.0027170466385632,0.0018165014225865,0.0020511511856868,0.001567044827558,0.0012774190257154,,,0.001784712908866,
351,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. DCT19,2211212,0.0009062636302996,,,0.0022883181880801,0.0009751405442674,0.0007657028193562,,0.0004921943449823,0.001130123475066,0.0009928346970966,0.0012552200002501,0.0013857901875216,,0.0015800824657014,,0.0004497446254791,0.0011577794274093,0.0008340008594029,0.001711624910488,0.0008575119401479,,0.0005600550789785,0.0004173318276039,,0.0015052434717518,0.0010812792954101,0.0010102844689893,,,0.0006655525874418,,0.0019031538189825,,,,0.001032187608759,,,0.0007677008192472,0.0008414224895386,0.001324807621694,0.0009165366032426,0.0007037516090085,,0.0011291336320714,0.0010742229103014,0.0011746151164093,0.0008332091823585,,0.0005587907871343,,0.0011095882221992,,0.0008322919161696,0.0007180763510514,0.0009346925201747,0.0014662534630901,0.0010902658075498,0.0009222499227289,0.0006028353277033,,0.000936920232965,0.0006654671204842,,0.0009424618015255,0.0012682319982701,0.0013323042835851,0.0011899364764445,0.0006195343029697,0.0008903192454518,0.0012821865386795,0.0013024930095146,0.0015355222048043,,0.0013185296897957,0.0008752112090974,0.0012567198280379,0.0015261894300641,0.0009972183039035,0.0006780076131316,,,,
352,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. 37,2607911,0.0008716007542581,,,0.0014423946321996,0.0010183921593153,0.0006168027387062,0.0007411572159039,0.0006549014106699,0.0010084686499677,0.0010975745969656,0.0009368306256147,0.0023151091061639,0.0013563991902108,0.0015243795907669,0.001236482051963,0.0006228499645352,0.0013511700513769,0.0006592376253079,0.0010414990030238,0.0006685215535923,0.0011946572877289,,0.0005147341379891,0.0012169464607066,0.001395533085381,0.0014319907303315,0.0013044179867452,0.0005559858986139,0.0008462213747296,0.0006312128230644,,,,0.0009427205344213,0.0011551796124023,0.0007816796629839,,,0.0011826727782722,0.0008933642216329,,0.0012168510344505,0.0005405511159613,0.0015158365768098,0.0011396358032189,,0.0008008314261444,0.0005943608027036,,0.0005841490243014,,,,0.000884981862848,0.0015467533774313,0.0013608041700581,0.0017414369946658,0.0009602281001328,0.0005190623724254,0.0009526569943335,0.0021072654837541,0.0009420444681114,0.0007579914130795,0.0015007976074612,0.0009618468504758,0.0010764894766016,0.0009503442329508,0.0007149876651999,0.0007547901987097,0.0007629036858073,0.0010266175539186,0.000777209294786,0.0006513121866165,,0.0013735320596537,0.0006886392154869,0.0009681242712992,0.0008267246367772,0.0008688883175312,0.0004600062807307,,,0.0009790107280542,
353,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus xylanexedens,528191,0.000856855462062,0.0008773346079197,,0.0014595748398867,0.0007478347906848,0.0008678025241742,,0.0008939303038525,0.0006870130713861,0.0010006931903221,0.000771848983124,,,0.0011577705573984,,0.0004724008372661,,0.0008065514328818,0.0006802891039088,0.0005511207822197,0.0029161530014363,0.0007551052071481,0.0005832419673362,0.0012999253529666,,,,0.0005256559731189,,0.0008444340091924,,,0.0009761465868463,,,0.0009039444252772,,0.0013250295643133,,0.0007719842248117,0.0012349700486867,,0.0006929991171504,,0.0008765635055886,0.0016012353787879,0.0009661923375555,0.0006839306041216,,0.0004812659476301,0.0013231555758197,,,,0.0010464346725446,,,0.0006114747188851,0.0006328563638157,,,0.0014163371802757,0.0007056249671236,,0.0008001608210521,0.0014071589887728,0.0007679017004031,0.0014781090936981,0.0006491029469944,0.0009175234856806,0.0010589334653656,0.0004220185742757,0.0009593133417178,,,0.0006055867398221,,0.0007851005394534,0.0008672442959917,0.0008080013150723,,,0.0005695003849842,
354,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Mucibacter,Mucibacter soli,2678302,0.0016423194905301,0.0009268704363357,,0.0005126188411559,,0.0004658253586404,,0.0005234213921442,,,0.0005692944633986,,,0.0007484242153829,,0.0006891886148793,,,,0.0009869603307152,,0.000792535627159,0.001008618188317,,,,,0.0008404591428133,0.0006955761344801,0.0006325491547359,0.0009066967921062,,0.0006600479205551,0.0010424417482971,0.0010097766254064,0.0004958908167306,0.0008365061327721,,,,,,0.0006319454275394,,,,,,,0.0006425927499065,0.0008539427412275,0.0007296883044743,0.0007766518930609,0.0005635074054313,0.0007497606793969,0.0006267627714494,,0.0007974481658692,0.0013542289866522,0.0012223934641064,,,0.0003069333646823,,,,,0.0007031030280303,,,,,,0.0004772656912241,,0.0005271552968329,,,0.0006558173427252,0.0005333134517921,,,0.0007256319357446,
355,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium ETA_A1,2528023,0.0011163706163965,0.0008451064477056,0.0012490039411745,0.0013422407808896,0.0014638390066235,0.0015935778394654,0.0009197460865781,0.0007875314654631,0.0009503364113006,0.0010050876458762,0.0009302196071869,,0.0010027035898964,0.0020901879264309,0.0008670375749608,0.0008385289150143,0.0011156679615602,0.001081179463261,0.001523525793847,0.0014519205439629,0.0014190800889902,0.0010430585291539,0.0005203995866836,0.001239068597467,0.0016478295017364,0.0014212706266354,0.0021248607967137,0.0012951660504141,0.001655756764728,0.0017538016076388,0.0008485918333377,0.0013447713691928,0.0013388997933498,0.0017055800956385,0.001014724107685,0.0011713810216105,0.0013759021540579,0.0012130564803617,0.0013647710683192,0.001820097935885,0.0017851907638226,0.0011788378434083,0.0009472252905025,0.0014598648189405,0.0016662713114171,0.0013281569716027,0.0011646754356173,0.0013306337093695,0.001008530828316,0.0013596022057281,0.0012528904780139,0.0009140476989485,0.0013058877839013,0.00125769009844,0.0014205990599987,0.0014768182419448,0.0023905417866895,0.001575268161861,0.001236375127189,0.0005731171655165,0.0025494242739706,0.0028313827406814,0.0016426190957193,0.0019443183246737,0.0021349064075974,0.0014243932183648,0.0018349370786079,0.0028614803561456,0.0014288336717731,0.0015164845934706,0.0018283427968815,0.0022733942897361,0.001455433751871,0.0010198841814213,0.0024683076166187,0.0021420285711044,0.0011490038965329,0.0014927627637097,0.0010894917671751,0.0012153257877331,,,0.0010561186624996,
356,Bacteria,Chloroflexi,Ardenticatenia,Ardenticatenales,Ardenticatenaceae,Candidatus Promineofilum,Candidatus Promineofilum breve,1806508,0.0007947641697244,0.0005074699312862,,0.0009182339971491,0.0009936826434859,0.0009297669331865,,0.0008617740190334,0.0009917771122493,0.0020556871418297,0.0008434138857939,,0.0006871281037088,0.0008019209162192,,,0.0007654850777309,0.0009525285832947,0.0006076461857842,0.0006997854267849,0.0011022398017903,,,0.0008274069248244,0.0010653520995561,0.0005954383897899,0.000574453321973,0.0003250222648378,,0.0010139314700677,0.0003490642449094,,0.0004723514932755,0.0006067457977554,0.0007967803779536,0.0006477530823856,,0.0008044758262809,0.0009340344223756,,0.0015165491291547,0.000841521615129,0.000322173009039,,0.0007929315525996,0.0009717618179263,0.0013728075696066,0.0009453562558601,0.0016501402961873,0.0006968775620201,,,,0.000902813361157,0.0004649943174462,0.0009279549051996,0.0009880779643437,0.0007184099690293,0.0003264042961202,0.0004513499459212,,0.0011572631972599,0.0004810009460277,0.000936758525105,0.0004825559805334,0.0007185454196548,0.0006346816244243,0.0008802472406459,0.0009723252919454,0.0004466985525675,0.001215535014156,0.0009940339444021,0.0008503906151244,,0.0010490041610038,0.0004807881595242,0.0006002464068543,,0.0005699184134148,0.0004753570720829,,,,
357,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylobacillus,Methylobacillus flagellatus,405,0.0013534206352552,0.000883735775101,0.0020096693877157,0.0005497373981822,0.0013252826875424,0.0011170407024147,0.0016826948056802,0.0015741351295831,,0.0025995774501442,0.0007920620024625,0.003333722413223,0.0014938205064483,0.0008972706769044,,0.0004495643183383,,0.000716701850843,0.0004258337427272,0.0015531102742524,0.0010212049865764,,0.0010853061485869,0.0018167565581027,,,0.0019086539697265,0.0011360537716897,0.0011304905767051,0.0007934512750701,0.0016668166378337,0.0017049893654622,0.0011632565885233,,0.001418839690575,0.0011391529214332,,0.0018385783368921,0.0011238820389986,0.0005067657353267,0.0012922951577375,0.0015552245772454,0.0010814423414997,,0.001125453352136,0.0014441075689891,0.0011953069361428,0.0019558721025643,0.0024414014186343,,0.0005213182407185,0.0006540871497229,0.0020183365841925,0.0007343760853725,0.0007621590500565,0.0008675301619106,,0.0014898360655914,0.000621770213634,0.0024221563401265,0.0018880362823168,0.0011349583854353,0.0009322783989915,0.0008244961384312,,,0.0011025778130273,0.0012275506073843,0.0013287307751319,0.0011063996149242,,0.0005690511342323,0.0019443845902445,,0.0015068417633377,0.0024231033285089,,0.00107463387956,0.0007871124727175,0.0005864891771337,,,,
358,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Opitutus,Opitutus terrae,107709,0.0008211766979035,0.0006607306541336,,0.0005735379873502,0.0008843634679417,0.0005379158827344,0.0005952282636736,0.0006654835557704,0.0005545034879698,0.0005995394333556,0.0008363579660462,,0.000489174309859,,,,,0.0008617353592699,0.0007657207612164,0.001108646834474,0.0014417012074247,,0.0008421512977253,0.0006668874671303,0.0004958464563147,,0.0005912496749372,0.0004875653528813,0.0003881230359777,0.0005773400499021,0.0003389119631248,0.0013115614138632,,0.0008432957984026,0.0007003239445238,0.0006309624345942,,,0.001322471063874,0.0009321248953676,,0.0006173415236438,0.0006013620041004,0.0012124530201496,,,0.000730566014572,0.0006680793497322,,0.0003490538040036,,,0.0004663365957007,,0.0004892723827923,0.0010823168029464,0.0010498363490397,,0.0004563363989903,0.0005526426266235,,,0.0006852818244637,0.0007874007404848,0.0004379044649686,0.000536886564033,0.0009538419623457,0.0009076777464884,0.0008626910653637,0.0004239419546855,0.000849596330921,,,0.0004409387438493,,0.0004602572817339,0.0011153743196216,0.0005816611974933,0.0007630823922746,0.00072846703109,,,0.0007034080118172,
359,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia submarina,1173082,0.0008513268522096,0.0006863774162667,0.0014677477898233,,,0.0004198422035751,,,0.0006891124340887,,0.0007886153172142,,,,0.0016333128025141,,,,,,,0.0007792955569853,0.0006684850834046,,,0.0005338187579714,0.0009728717742312,0.0005846144645832,0.0009945624550259,,0.000706278889243,,,0.0011770310114846,,,,,,,,,,,,0.0009906660677564,,,,0.0005518593937814,0.0008749684751411,0.0008487049184896,0.0006916066860571,0.0006649900046355,,,,0.0006532826074925,0.0005957519134529,,,,,,,,,,0.0007817534234999,,,,,,,0.0004474471522386,,,0.0005034652715821,,,,,
360,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea,Caldilinea aerophila,133453,0.0023395601227864,0.0026246131378785,0.001808260694656,0.0028591792587364,0.0030849107863209,0.0027753116997713,0.002188068728092,0.0031259467767546,0.0036710570345461,0.003922064938971,0.0030074807075926,0.003319991253038,0.0028232671516337,0.0025168133421385,0.0015430792283262,0.0018513564632131,0.0027819408530944,0.0025581606061843,0.0029361285530192,0.0021591371881394,0.0034496196832301,0.0013532416103755,0.0014554265763162,0.0030773793311303,0.0028798433750207,0.0024031558571019,0.0027120290401318,0.0015030317771625,0.0013957829456324,0.0030753526026295,0.0010675199847246,0.0042620451509481,0.0012703297787618,0.0020588388946286,0.0021310695571712,0.0025979967109692,0.0018134074923921,0.0019347805496859,0.0025857623253016,0.00212198831616,0.0031578204062429,0.0022371062100785,0.001580343844323,0.0018796894961218,0.0028508478841319,0.0025680650539032,0.0022679058094166,0.0026213996220052,0.0027346952501743,0.0025233233661282,0.001796114080751,0.0020861095687394,0.0013018018891511,0.0020671900735854,0.001813244845539,0.003381450033248,0.0030916828799882,0.0018149469543395,0.0016823160723154,0.0015236826222169,0.0028857734008969,0.0032402540240063,0.0018987451648699,0.0017242034479743,0.00218556940725,0.00240746613702,0.0025589718146783,0.0027337979050997,0.0029086538774122,0.0025453754634036,0.003136655400816,0.0019393088733097,0.0019740839342105,0.0008696550583745,0.0030583509193489,0.0016016861444353,0.0025710649123544,0.0020483210608817,0.0018050834984396,0.0019152390368652,,,0.0011233050394676,
